所属项目,电压条件文件夹,电压条件,项目标记,器件总数,P-switch器件数,P-switch均值(V),P-switch中位数(V),P-switch标准差(V),P-switch最小值(V),P-switch最大值(V),P-switch范围(V),P-switch FWHM(V),N-switch器件数,N-switch均值(V),N-switch中位数(V),N-switch标准差(V),N-switch最小值(V),N-switch最大值(V),N-switch范围(V),N-switch FWHM(V)
24B-W037-277TC2-20250528-D24,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.7909375000000001,0.81,0.437949434004507,0.03,1.5,1.47,1.031370917080614,1023,-0.8545356793743891,-0.9,0.43471424184437707,-1.5,-0.03,1.47,1.023752039543508
24B-W037-277TC2-20250528-D24,3_np2v,-2v~2v,正常,1025,1024,1.0233984375,1.03,0.5625130157612195,0.02,2.0,1.98,1.3247181521176719,1024,-1.0680664062499998,-1.06,0.5831100856013256,-2.0,-0.02,1.98,1.3732242515911217
24B-W037-277TC2-20250528-D24,4_np2.5v,-2.5v~2.5v,正常,1025,1024,1.4681250000000001,1.4,0.6223065913568157,0.05,2.5,2.45,1.4655320226453008,1024,-1.7134863281250001,-1.98,0.753143333989837,-2.5,-0.05,2.45,1.7736525515460662
24B-W037-277TC2-20250528-D24,5_n3p2.5v,-3v~2.5v,正常,1025,1024,1.3817480468749999,1.38,0.454136598227399,0.05,2.5,2.45,1.0694916888255246,1023,-2.285601173020528,-2.49,0.6922307210129311,-3.0,-0.03,2.97,1.6302033479854527
24B-W037-277TC2-20250528-D24,6_n3.3p3v,-3.3v~3v,正常,1023,1023,1.4618768328445748,1.32,0.5419452861958308,0.06,2.94,2.88,1.2762811489911816,1023,-2.6749071358748777,-3.0,0.7883276200751155,-3.3,-0.03,3.27,1.856511545276897
24B-W037-277TC2-20250528-D24 (1),1_np1v,-1v~1v,正常,53,53,0.46735849056603773,0.49,0.3044298008218759,0.01,0.99,0.98,0.7169321809355177,53,-0.5577358490566038,-0.67,0.3049945870227987,-0.98,-0.03,0.95,0.7182622524386909
24B-W037-277TC2-20250528-D24 (1),3_np2v,-2v~2v,正常,3,3,1.5999999999999999,1.56,0.38157568056677826,1.24,2.0,0.76,0.8986107277347628,3,-0.7666666666666666,-0.88,0.3251666239535253,-1.02,-0.4,0.62,0.765767399410552
24B-W038-280TC2-20250617-D24,6_np3.3v,-3.3v~3.3v,正常,272,272,1.5726470588235293,1.48,0.9037076032481077,0.03,3.3,3.27,2.1282314056492937,272,-1.7322058823529412,-1.81,1.016138912530844,-3.3,-0.03,3.27,2.3930071390101375
24B-W038-281TC2-20250613-D23,1_np1v,-1v~1v,正常,1024,1024,0.49509765625,0.49,0.2855985983314528,0.01,1.0,0.99,0.6725846990705713,1024,-0.5286523437499999,-0.54,0.28959597067476717,-1.0,-0.01,0.99,0.6819985109390767
24B-W038-281TC2-20250613-D23,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.7366992187499999,0.75,0.43546431816430836,0.03,1.5,1.47,1.0255184692769461,1023,-0.8337536656891497,-0.85,0.434232555047146,-1.5,-0.03,1.47,1.0226176671360288
24B-W038-281TC2-20250613-D23,3_np2v,-2v~2v,正常,1025,1024,1.0168164062499998,1.02,0.5730012406473111,0.02,2.0,1.98,1.3494179217244175,1024,-0.9896484374999999,-1.01,0.5785618343155626,-2.0,-0.02,1.98,1.36251311981315
24B-W038-281TC2-20250613-D23,4_np2.5v,-2.5v~2.5v,正常,1025,1024,1.3286621093750002,1.4,0.7527246481830205,0.05,2.5,2.45,1.7726665464710134,1024,-1.3008300781250002,-1.3,0.7267610454868503,-2.5,-0.05,2.45,1.7115222621215325
24B-W038-281TC2-20250613-D23,5_np3v,-3v~3v,正常,1025,1024,1.4305078125,1.41,0.8673721483490645,0.03,3.0,2.97,2.0426614093620468,1023,-1.5306744868035191,-1.53,0.8795236627797662,-3.0,-0.03,2.97,2.0712782258463496
24B-W038-281TC2-20250613-D23,6_np3.3v,-3.3v~3.3v,正常,738,738,1.5731978319783197,1.55,0.9461892813787881,0.03,3.3,3.27,2.228275757647046,738,-1.5645934959349594,-1.48,0.9630404194298412,-3.3,-0.03,3.27,2.267960187757276
24B-W038-282TC2-20250613-D25,1_np1v,-1v~1v,正常,1024,1024,0.493466796875,0.48,0.2925670802614027,0.01,1.0,0.99,0.6889954740156033,1024,-0.5345507812500001,-0.54,0.2902723859150307,-1.0,-0.01,0.99,0.6835914688298973
24B-W038-282TC2-20250613-D25,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.748876953125,0.75,0.43564045783258054,0.03,1.5,1.47,1.025933278195727,1023,-0.8125610948191594,-0.85,0.43032856187560165,-1.5,-0.03,1.47,1.013423763217042
24B-W038-282TC2-20250613-D25,3_np2v,-2v~2v,正常,1025,1024,0.93248046875,0.92,0.565204916697145,0.02,2.0,1.98,1.3310575788217764,1024,-1.061953125,-1.08,0.5697140420309074,-2.0,-0.02,1.98,1.3416765689827868
24B-W038-282TC2-20250613-D25,4_np2.5v,-2.5v~2.5v,正常,1025,1024,1.27806640625,1.25,0.7340970684111393,0.05,2.5,2.45,1.728798596108233,1024,-1.3921484375,-1.44,0.7376977167165276,-2.5,-0.05,2.45,1.7372781228674226
24B-W038-282TC2-20250613-D25,5_np3v,-3v~3v,正常,1025,1024,1.4527734374999999,1.41,0.8439800761579701,0.03,3.0,2.97,1.9875730793520197,1023,-1.5399706744868034,-1.56,0.8609855882023846,-3.0,-0.03,2.97,2.0276210602166156
24B-W038-282TC2-20250613-D25,6_np3.3V,-3.3v~3.3v,正常,1024,1024,1.550615234375,1.52,0.9237223944329138,0.03,3.3,3.27,2.175366238889512,1024,-1.6780859375,-1.68,0.9356382907835441,-3.3,-0.03,3.27,2.2034281747952464
24B-W039-285TC2-20251110-D22,6_np3.3v,-3.3v~3.3v,正常,79,79,1.8426582278481016,1.81,0.5959214129498988,0.26,3.17,2.91,1.4033949274970114,79,-2.329493670886076,-2.38,0.8066437251466122,-3.3,-0.53,2.7699999999999996,1.8996459727202717
24BW18-232TC2_20250220,1_np1v,-1v~1v,正常,1024,1024,0.46482421875,0.425,0.2850370289597072,0.01,1.0,0.99,0.6712622032001104,1024,-0.5193457031250001,-0.57,0.2751060608077388,-1.0,-0.01,0.99,0.6478747732022249
24BW18-232TC2_20250220,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.675673828125,0.615,0.43219108615823754,0.015,1.5,1.485,1.0178100079026493,1023,-0.8008944281524926,-0.855,0.42302881957386684,-1.5,-0.015,1.485,0.9962328700964564
24BW18-232TC2_20250220,3_np2v,-2v~2v,正常,1025,1024,0.94234375,0.88,0.570947982079339,0.02,2.0,1.98,1.3445824977968432,1024,-1.0350195312500001,-1.14,0.5618797869863509,-2.0,-0.02,1.98,1.3232268983528563
24BW18-232TC2_20250220,4_np3,-3v~3v,正常,1025,1024,1.377568359375,1.32,0.845605652803723,0.03,3.0,2.97,1.9914013123527676,1024,-1.5897070312500001,-1.74,0.8505154047251898,-3.0,-0.03,2.97,2.002963778127822
24BW25-239TC2_20250307_D23,1_np1v,-1v~1v,正常,1024,1024,0.47240234375,0.44,0.2796745948722986,0.01,1.0,0.99,0.6586336709242633,1024,-0.526259765625,-0.55,0.29449390771902306,-1.0,-0.01,0.99,0.6935331526782993
24BW25-239TC2_20250307_D23,2_np2v,-2v~2v,正常,1025,1024,0.94015625,0.91,0.5779120869597334,0.02,2.0,1.98,1.3609829647901721,1023,-1.0442033235581623,-1.08,0.6135150447110409,-2.0,-0.02,1.98,1.4448279302945013
24BW25-239TC2_20250307_D23,3_np3.3v,-3.3v~3.3v,正常,1025,1024,1.5473261495244142,1.517999978,0.9614591792752175,0.033,3.299999952,3.266999952,2.264236367193137,1024,-1.7357548577548827,-1.847999973,1.0398216392845796,-3.299999952,-0.033,3.266999952,2.4487799605151848
24BW25-239TC2_20250307_D23,4_np3.6v,-3.6v~3.6v,正常,1025,1024,1.6296327693115233,1.547999959,1.0659334003886365,0.035999999,3.599999905,3.563999906,2.510273157915239,1024,-1.8767460440029298,-1.979999948,1.1221878304470592,-3.599999905,-0.035999999,3.563999906,2.6427523407028244
24BW28-245TC2_20250228,1_np1v,-1v~1v,正常,1024,1024,0.5130371093749999,0.52,0.2882533346490698,0.01,1.0,0.99,0.6788366030985594,1024,-0.541787109375,-0.59,0.2799986551947941,-1.0,-0.01,0.99,0.6593968329837401
24BW28-245TC2_20250228,2_np1.5,-1.5v~1.5v,正常,1025,1024,0.7982666015625,0.81,0.43578083335460166,0.015,1.5,1.485,1.0262638625500868,1023,-0.8243548387096775,-0.93,0.42164431430097216,-1.5,-0.015,1.485,0.9929723601787894
24BW28-245TC2_20250228,3_np2,-2v~2v,正常,1025,1024,1.0814453125,1.14,0.5800645975904842,0.02,2.0,1.98,1.3660521273255903,1024,-1.1316210937499998,-1.25,0.578716438771844,-2.0,-0.02,1.98,1.3628772133076925
24BW28-245TC2_20250228,4_np2.5,-2.5v~2.5v,正常,1025,1024,1.3807373046875,1.525,0.7085616054476328,0.025,2.5,2.475,1.6686625808291753,1024,-1.4138427734375,-1.5,0.7165781643186068,-2.5,-0.025,2.475,1.687541576970319
24BW28-245TC2_20250228,5_np3-loop 10 times,-3v~3v-loop 10 times,正常,1290,1289,1.6803041117145077,1.68,0.8899255250036131,0.001,3.0,2.999,2.0957746113835087,1288,-1.7138214285714286,-1.71,0.671430735850492,-3.0,-0.001,2.999,1.5812193829279086
24BW28-245TC2_20250228,6_np3.3-loop 10 times,-3.3v~3.3v-loop 10 times,正常,1065,1064,2.323989628053571,2.639999962,0.9356202202515148,0.001,3.299999952,3.298999952,2.2033856186923173,1064,-1.900574220607143,-1.913999972,0.9212556107225282,-3.299999952,-0.001,3.298999952,2.1695569632515537
24BW36-270TC2-20250512-D22,1_np1v,-1v~1v,正常,1024,1024,0.6082128906250001,0.68,0.2725040998729195,0.01,1.0,0.99,0.6417471552007254,1024,-0.6241406250000001,-0.71,0.29498023153937364,-1.0,-0.01,0.99,0.6946784452752249
24BW36-270TC2-20250512-D22,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.9622998046875,0.975,0.25455020218997454,0.015,1.5,1.485,0.59946572615739,1023,-1.29158357771261,-1.365,0.25769865250528323,-1.5,-0.015,1.485,0.606880326649942
24BW36-270TC2-20250512-D22,3_np2,-2v~2v,正常,1025,1024,1.0894140625,1.08,0.231255759353395,0.02,2.0,1.98,0.5446073132772452,1024,-1.8494531250000001,-1.9,0.22506932515148453,-2.0,-0.08,1.92,0.5300382607317461
24BW36-270TC2-20250512-D22,4_n2.5p1.5v,-2.5v~1.5v,正常,1025,1024,1.001484375,1.02,0.2049141959762914,0.015,1.485,1.4700000000000002,0.48257293152416625,1024,-1.6675292968750002,-1.45,0.466098067707346,-2.5,-0.275,2.225,1.0976609494507998
24BW36-270TC2-20250512-D22,5_n2.5p2,-2.5v~2v,正常,1025,1024,0.9101953125000001,0.88,0.2217216050019335,0.06,2.0,1.94,0.5221543797795534,1023,-2.033841642228739,-2.02,0.2314250127840864,-2.5,-0.3,2.2,0.5450059051065235
24BW36-270TC2-20250512-D22,6_n3p2,-3v~2v,正常,1024,1024,1.043671875,1.02,0.23607699952927408,0.02,2.0,1.98,0.5559613338914404,1024,-2.25087890625,-2.13,0.49686741957367025,-3.0,-0.06,2.94,1.1701227730959936
24BW8-191TC2_20250306,1_np1v,-1v~1v,正常,1024,1024,0.485419921875,0.47,0.24165084607991252,0.01,1.0,0.99,0.5690877425181939,1024,-0.5000488281250001,-0.49,0.23660621305721535,-1.0,-0.01,0.99,0.5572076317497422
24BW8-191TC2_20250306,3_np2v,-2v~2v,正常,1025,1024,0.8716015625,0.7,0.5698022958374617,0.02,2.0,1.98,1.3418844066972222,1023,-0.8533724340175953,-0.6,0.5785753008638597,-2.0,-0.02,1.98,1.3625448335343895
24BW8-191TC2_20250306,4_n3p2v,-3v~2v,正常,1025,1024,0.8385546875000001,0.68,0.5927448790415736,0.02,2.0,1.98,1.3959141901429057,1024,-1.212041015625,-0.915,0.9244013858004215,-3.0,-0.03,2.97,2.1769652635599925
24BW8-191TC2_20250306,5_n3p3,-3v~3v,正常,1025,1024,1.303271484375,1.26,0.8968824796670238,0.03,3.0,2.97,2.112158239615841,1024,-1.2768457031249998,-0.9450000000000001,0.9710490098304824,-3.0,-0.03,2.97,2.286820418150786
24BW8-191TC2_20250306,6_n3.3p3v,-3.3v~3v,正常,1025,1024,1.2032519531249999,1.08,0.8865033792619782,0.03,3.0,2.97,2.087715458161959,1023,-1.2869999814095796,-0.857999988,1.0437537685545186,-3.299999952,-0.033,3.266999952,2.4580401249458914
25B-W043-288TC2-20251201-D25,1_np1v,-1v~1v,正常,1024,1024,0.487822265625,0.48,0.28695428236649295,0.01,1.0,0.99,0.6757773349730909,1024,-0.51263671875,-0.52,0.2956390114353618,-1.0,-0.01,0.99,0.6962298719302771
25B-W043-288TC2-20251201-D25,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.77283203125,0.78,0.436565941435295,0.03,1.5,1.47,1.0281127920801196,1023,-0.8297849462365591,-0.89,0.4204088410444628,-1.5,-0.03,1.47,0.9900628206597099
25B-W051-319TC2-20251223-D24 only statistics,1_np1v,-1v~1v,正常,1024,1024,0.49457031250000005,0.49,0.29348782522571265,0.01,1.0,0.99,0.6911638284065533,1024,-0.533349609375,-0.55,0.2880575232411739,-1.0,-0.01,0.99,0.6783754672329645
25B-W051-319TC2-20251223-D24 only statistics,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.751328125,0.75,0.4302991681896126,0.03,1.5,1.47,1.0133545410865377,1023,-0.8116520039100683,-0.85,0.4315242951817268,-1.5,-0.03,1.47,1.0162397151529665
25B-W051-319TC2-20251223-D24 only statistics,3_np2v,-2v~2v,正常,1025,1024,0.9590820312499999,0.91,0.5788047963577868,0.02,2.0,1.98,1.3630852954225878,1024,-1.0553515625,-1.1,0.5716730205816077,-2.0,-0.02,1.98,1.3462899634696863
25B-W051-319TC2-20251223-D24 only statistics,4_np2.5v,-2.5v~2.5v,正常,1025,1024,1.3462890625,1.38,0.7442743968115972,0.05,2.5,2.45,1.7527662044913115,1024,-1.362607421875,-1.43,0.731159537976622,-2.5,-0.05,2.45,1.7218807119349449
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,正常,1025,1024,1.436982421875,1.38,0.8498814681793203,0.03,3.0,2.97,2.0014708575622993,1023,-1.5400879765395894,-1.56,0.9079649144072857,-3.0,-0.03,2.97,2.1382573734291577
25B-W051-320TC2-20251215-D26,1_np1v,-1v~1v,正常,1024,1024,0.507578125,0.52,0.2854441990345282,0.01,1.0,0.99,0.6722210887263139,1024,-0.517041015625,-0.52,0.2841036637685432,-1.0,-0.01,0.99,0.6690641281749192
25B-W051-320TC2-20251215-D26,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.7394531249999999,0.73,0.4423193709901016,0.03,1.5,1.47,1.0416621186816892,1023,-0.7951710654936461,-0.84,0.43048594152972575,-1.5,-0.03,1.47,1.0137943923025041
25B-W051-320TC2-20251215-D26,3_np2v,-2v~2v,正常,1025,1024,0.9447265625,0.92,0.5753009526812154,0.02,2.0,1.98,1.3548337435642623,1024,-1.03462890625,-1.04,0.5740675289928563,-2.0,-0.02,1.98,1.3519290307781766
25B-W051-320TC2-20251215-D26,4_np2.5v,-2.5v~2.5v,正常,1025,1024,1.299765625,1.38,0.7172103989443134,0.05,2.5,2.45,1.689030489513858,1024,-1.375986328125,-1.45,0.7434465745412117,-2.5,-0.05,2.45,1.7508166830445535
25B-W051-320TC2-20251215-D26,5_np3v,-3v~3v,正常,1025,1024,1.457314453125,1.4249999999999998,0.8524660992597819,0.03,3.0,2.97,2.0075576637567862,1023,-1.5173607038123167,-1.53,0.8425235099824131,-3.0,-0.03,2.97,1.984142866008583
25B-W051-320TC2-20251215-D26,6_np3.3v,-3.3v~3.3v,正常,1024,1024,1.5937109375,1.58,0.9802949555318304,0.03,3.3,3.27,2.3085946202774608,1024,-1.6694628906249998,-1.72,0.9640499882543537,-3.3,-0.03,3.27,2.270337722339003
25B-W051-320TC2-20251215-D26,7_np3.6v,-3.6v~3.6v,正常,1025,1024,1.7471875,1.69,1.0225170197695856,0.04,3.6,3.56,2.408027581557374,1024,-1.9097949218749999,-2.035,1.0327997504215258,-3.6,-0.04,3.56,2.4322434122426935
25B-W051-320TC2-20251215-D26,8_np4v,-4v~4v,正常,1025,1024,1.9772656249999998,1.92,1.1507938285063273,0.04,4.0,3.96,2.710119466132401,1023,-2.1433431085043986,-2.2,1.1777231701581292,-4.0,-0.04,3.96,2.7735380657223945
25B-W057-344TC2-20251216-D23 only memory,1_np1v,-1v~1v,正常,1024,1024,0.495048828125,0.5,0.28680870828853944,0.01,1.0,0.99,0.6754345080195103,1024,-0.525712890625,-0.53,0.2977078934524481,-1.0,-0.01,0.99,0.7011020890805152
25B-W057-344TC2-20251216-D23 only memory,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.78576171875,0.85,0.4244181870708365,0.03,1.5,1.47,0.9995048305518199,1023,-0.8082697947214076,-0.84,0.4315657080998069,-1.5,-0.03,1.47,1.0163372425750452
25B-W057-344TC2-20251216-D23 only memory,3_np2v,-2v~2v,正常,1026,1025,1.0215024390243903,1.04,0.5779061124850307,0.02,2.0,1.98,1.3609688949022472,1025,-1.0854048780487804,-1.12,0.5678674961117636,-2.0,-0.02,1.98,1.3373279533432032
25B-W057-344TC2-20251216-D23 only memory,4_np2v,-2v~2v,正常,1025,1024,0.9671679687500001,0.94,0.5821937370983096,0.02,2.0,1.98,1.371066250866519,1024,-1.0528320312500001,-1.12,0.5847543260274316,-2.0,-0.02,1.98,1.3770964377946013
25B-W057-344TC2-20251216-D23 only memory,5_np2.5v,-2.5v~2.5v,正常,1025,1024,1.3421777343749999,1.4,0.7163912792310517,0.05,2.5,2.45,1.6871014625891267,1023,-1.4503421309872924,-1.6,0.7469375049202652,-2.5,-0.05,2.45,1.7590378240872246
25B-W057-344TC2-20251216-D23 only memory,6_np3v,-3v~3v,正常,978,978,1.6244887525562373,1.62,0.8730703210174029,0.03,3.0,2.97,2.0560806059959837,978,-1.7635276073619632,-1.875,0.948516770125017,-3.0,-0.03,2.97,2.233756993644415
25B-W057-344TC2-20251216-D23 only memory,7_np3.3v,-3.3v~3.3v,正常,832,832,1.7847475961538461,1.81,0.9452834000298918,0.03,3.3,3.27,2.226142407070395,832,-2.048016826923077,-2.225,0.993321276001833,-3.35,-0.03,3.3200000000000003,2.3392716049843165
25B-W057-344TC2-20251216-D23 only memory,8_np3.6v,-3.6v~3.6v,正常,833,832,1.9005889423076923,1.84,1.0410335807587918,0.04,3.6,3.56,2.451634082686955,831,-2.340192539109507,-2.56,1.1028553134487313,-3.6,-0.04,3.56,2.5972242631717624
25B-W062-365TC2-20251231-D24,4_np2.5v,-2.5v~2.5v,正常,196,196,1.4324999999999999,1.525,0.8253616922761335,0.05,2.5,2.45,1.9437267853102944,196,-1.5010714285714288,-1.5,0.746156905888519,-2.5,-0.05,2.45,1.7571995133674623
25B-W065-375TC2-20260313-ND25,1_np1v,-1v~1v,正常,1024,1024,0.4968359375,0.51,0.2856628662513496,0.01,1.0,0.99,0.6727360500219284,1024,-0.555126953125,-0.56,0.29352041848321697,-1.0,-0.01,0.99,0.691240585527976
25B-W065-375TC2-20260313-ND25,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.7732714843749999,0.78,0.4310356490138213,0.03,1.5,1.47,1.0150889534275491,1023,-0.8291397849462365,-0.87,0.41497134389398826,-1.5,-0.03,1.47,0.9772575148703424
25B-W065-375TC2-20260313-ND25,3_np2v,-2v~2v,正常,1025,1024,0.99333984375,0.98,0.5575008626554394,0.02,2.0,1.98,1.3129145315535597,1024,-1.0620703125,-1.12,0.5900322331085296,-2.0,-0.02,1.98,1.3895259089705871
25B-W065-375TC2-20260313-ND25,4_np2.5v,-2.5v~2.5v,正常,1025,1024,1.32966796875,1.38,0.7317843904090262,0.05,2.5,2.45,1.7233522394132568,1024,-1.44083984375,-1.55,0.7496955900538645,-2.5,-0.05,2.45,1.765533114576851
25B-W065-375TC2-20260313-ND25,5_np3v,-3v~3v,正常,1006,1005,1.5834029850746267,1.65,0.864231668180414,0.03,3.0,2.97,2.035265578564875,1004,-1.6335657370517926,-1.74,0.896458988747303,-3.0,-0.03,2.97,2.1111609184998987
25B-W065-375TC2-20260313-ND25,6_n3p2,-3v~2v,正常,1024,1024,0.9859960937499999,1.0,0.5789804501587733,0.02,2.0,1.98,1.3634989601239111,1024,-1.62796875,-1.71,0.8217518034011011,-3.0,-0.03,2.97,1.935225497009593
25B-W065-376TC2-20260420-ND25,10_n3p3,-3v~3v,正常,41,41,1.7714634146341461,1.65,0.6406229818528592,0.81,2.97,2.16,1.5086671222634833,41,-1.5878048780487808,-1.41,0.5343618258966576,-3.0,-0.6,2.4,1.2584220999866287
25B-W065-376TC2-20260420-ND25,11_n3p2,-3v~2v,正常,30,30,1.2253333333333332,1.19,0.2668298351375652,0.76,1.82,1.06,0.628384261748966,30,-1.3370000000000004,-1.245,0.4549509257354975,-2.97,-0.63,2.3400000000000003,1.0714094301070967
25B-W065-376TC2-20260420-ND25,1_np1,-1v~1v,正常,7,7,0.6342857142857143,0.74,0.3787636529049544,0.08,1.0,0.92,0.8919884025911676,7,-0.8228571428571428,-0.84,0.22881683254765778,-1.0,-0.36,0.64,0.538863640649734
25B-W065-376TC2-20260420-ND25,2_np1.5,-1.5v~1.5v,正常,2,2,1.215,1.215,0.19091883092036785,1.08,1.35,0.27,0.4496138468174663,2,-0.915,-0.915,0.8273149339882605,-1.5,-0.33,1.17,1.9483266695423536
25B-W065-376TC2-20260420-ND25,3_np2,-2v~2v,正常,6,6,1.7033333333333334,1.71,0.18478816700932632,1.4,1.92,0.52,0.4351761333069635,6,-1.7766666666666666,-1.79,0.2121948789831335,-2.0,-1.5,0.5,0.4997189400052794
25B-W065-376TC2-20260420-ND25,4_n2.5p2,-2.5v~2v,正常,7,7,1.2114285714285715,1.2,0.32534231057091095,0.88,1.82,0.9400000000000001,0.7661811413944953,7,-1.6514285714285715,-1.75,0.47771778877731325,-2.3,-0.8,1.4999999999999998,1.1250253925705727
25B-W065-376TC2-20260420-ND25,5_np2.5,-2.5v~2.5v,正常,14,14,1.9364285714285712,1.94,0.3070356316795807,1.13,2.27,1.1400000000000001,0.7230689126054125,14,-2.0321428571428575,-2.24,0.5740567992726928,-2.5,-0.38,2.12,1.3519037622871917
25B-W065-376TC2-20260420-ND25,8_n3p2.5,-3v~2.5v,正常,18,18,1.6838888888888888,1.4649999999999999,0.5770833244850286,0.85,2.5,1.65,1.3590312291622424,18,-1.8833333333333333,-1.815,0.5211977156737445,-2.91,-1.23,1.6800000000000002,1.2274206204116682
25B-W065-376TC2-20260420-ND25,9_n3p3,-3v~3v,正常,32,32,2.0315625,2.04,0.6902832956299945,0.9,2.97,2.0700000000000003,1.625617161208637,32,-1.99125,-1.9649999999999999,0.608635438316069,-3.0,-0.96,2.04,1.4333364572343426
25B-W065-376TC2-20260420-ND25,open_16,-2v~2vopen_16,正常,16,16,0.87625,0.87,0.6283616262418746,0.1,1.98,1.88,1.4797916297996148,16,-1.1625,-1.24,0.47709537830500937,-1.9,-0.2,1.7,1.123559615908297
25B-W065-376TC2-20260420-ND25,open_2,-1v~1vopen_2,正常,2,2,0.29500000000000004,0.29500000000000004,0.3747665940288702,0.03,0.56,0.53,0.8825753289379893,2,-0.54,-0.54,0.4949747468305833,-0.89,-0.19,0.7,1.1656655287860236
25B-W065-376TC2-20260420-ND25,open_22,-1.5v~1.5vopen_22,正常,22,22,0.8168181818181819,0.965,0.4597969154563822,0.06,1.47,1.41,1.08282173589978,22,-1.0150000000000003,-1.08,0.3677829328752025,-1.44,-0.07,1.3699999999999999,0.8661288069211018
25B-W065-376TC2-20260420-ND25,open_39,-3v~2vopen_39,正常,39,39,0.810769230769231,0.7,0.5827131849121361,0.1,1.96,1.8599999999999999,1.3722895504680805,39,-1.4915384615384617,-1.56,0.862589548246986,-2.94,-0.06,2.88,2.031398386121652
25B-W065-376TC2-20260420-ND25,open_43,-2.5v~2.5vopen_43,正常,43,43,1.2041860465116279,1.15,0.7495339267969877,0.1,2.48,2.38,1.7651523976069061,43,-1.273720930232558,-1.1,0.7453028251779016,-2.5,-0.05,2.45,1.7551881532939582
25B-W065-376TC2-20260420-ND25,open_49,-3v~3vopen_49,正常,49,49,1.3861224489795918,1.41,0.8700642129715931,0.09,2.97,2.8800000000000003,2.0490012215481017,49,-1.6444897959183675,-1.74,0.8259919824683778,-3.0,-0.12,2.88,1.9452111187130297
25B-W065-376TC2-20260420-ND25,open_51,-3v~2.5vopen_51,正常,51,51,1.3823529411764706,1.45,0.5843238425232848,0.13,2.35,2.22,1.3760826491423357,51,-1.6288235294117648,-1.68,0.8434492208990974,-3.0,-0.09,2.91,1.9863229152173743
25B-W065-376TC2-20260420-ND25,open_62,-2.5v~2vopen_62,正常,62,62,1.1906451612903224,1.26,0.5346451894319824,0.06,2.0,1.94,1.2590894211123185,62,-1.450483870967742,-1.5499999999999998,0.7477560473128699,-2.45,-0.05,2.4000000000000004,1.7609654914218087
25B-W065-376TC2-20260420-ND25,open_66,-3v~3vopen_66,正常,66,66,1.5368181818181816,1.4849999999999999,0.8829272277546375,0.06,2.91,2.85,2.0792936213621713,66,-1.4931818181818184,-1.455,0.9170205250465463,-2.88,-0.03,2.85,2.1595833364846166
25B-W067-386TC2-20260121-ND22,10_n3.3p3v   56,-3.3v~3v   56,正常,1024,1024,1.524404296875,1.53,0.8161687411907331,0.03,3.0,2.97,1.9220773855041764,1024,-1.8195703125000002,-1.9649999999999999,0.9777141388861115,-3.3,-0.03,3.27,2.3025167970767924
25B-W067-386TC2-20260121-ND22,11_n3.3p3v  66,-3.3v~3v  66,正常,818,817,1.4922888616891063,1.5,0.8646629031388542,0.03,3.0,2.97,2.0362811368920015,816,-1.8193014705882355,-1.98,0.9640270226580854,-3.3,-0.03,3.27,2.270283638359791
25B-W067-386TC2-20260121-ND22,1_np1v,-1v~1v,正常,1025,1024,0.49655273437499997,0.5,0.27889379857224583,0.01,1.0,0.99,0.6567948956376389,1024,-0.48917968749999996,-0.47,0.28302670591914264,-1.0,-0.01,0.99,0.6665278924395809
25B-W067-386TC2-20260121-ND22,2_np1.5v   2,-1.5v~1.5v   2,正常,1025,1024,0.758994140625,0.78,0.43966581102136987,0.03,1.5,1.47,1.035412984955326,1024,-0.7985546875,-0.81,0.4213584846285004,-1.5,-0.03,1.47,0.9922992313001184
25B-W067-386TC2-20260121-ND22,3_np2v   1,-2v~2v   1,正常,1024,1024,0.9876562500000001,0.97,0.5716932841512965,0.02,2.0,1.98,1.3463376841763033,1024,-0.99880859375,-0.97,0.5762627313702917,-2.0,-0.02,1.98,1.357098732377037
25B-W067-386TC2-20260121-ND22,4_np2v   1,-2v~2v   1,正常,1025,1024,0.9625000000000001,0.96,0.5834163046703698,0.02,2.0,1.98,1.3739453974987208,1023,-1.003186705767351,-1.0,0.5754538847915796,-2.0,-0.02,1.98,1.3551938986841698
25B-W067-386TC2-20260121-ND22,5_np2.5v  4,-2.5v~2.5v  4,正常,1024,1023,1.2795992179863147,1.25,0.7197964865666905,0.05,2.5,2.45,1.695120725864556,1023,-1.4013294232649072,-1.45,0.7183361618852111,-2.5,-0.05,2.45,1.6916816612396721
25B-W067-386TC2-20260121-ND22,6_np2.5v 5,-2.5v~2.5v 5,正常,1025,1024,1.29740234375,1.38,0.7321433673110286,0.05,2.5,2.45,1.7241976300174724,1023,-1.4257869012707722,-1.5,0.7210986817017034,-2.5,-0.05,2.45,1.6981873954075115
