所属项目,电压条件文件夹,电压条件,项目标记,器件总数,P-switch器件数,P-switch均值(V),P-switch中位数(V),P-switch标准差(V),P-switch最小值(V),P-switch最大值(V),P-switch范围(V),P-switch FWHM(V),N-switch器件数,N-switch均值(V),N-switch中位数(V),N-switch标准差(V),N-switch最小值(V),N-switch最大值(V),N-switch范围(V),N-switch FWHM(V)
25BW062-366TC3-D33,1_np1v 326,-1v~1v 326,正常,1024,1024,0.663291015625,0.74,0.2310323833317336,0.02,0.99,0.97,0.5440812627462326,1024,-0.7685546875,-0.88,0.2586748336002619,-0.98,-0.01,0.97,0.6091792331286168
25BW062-366TC3-D33,2_np1.5v 662,-1.5v~1.5v 662,正常,1026,1024,0.770947265625,0.78,0.29009248053895353,0.02,1.49,1.47,0.6831677916692356,1024,-1.1809570312499997,-1.34,0.36460836406883096,-1.48,-0.01,1.47,0.8586526973820969
25BW062-366TC3-D33,3_n1.7p1.2  540,-1.7v~1.2v  540,正常,1025,1024,0.76505859375,0.8,0.25721076341702903,0.01,1.45,1.44,0.6057313478471034,1024,-1.177041015625,-1.26,0.3365522016498052,-1.68,-0.01,1.67,0.7925804348852913
25BW062-366TC3-D33,4_n1.7p1.5 412,-1.7v~1.5v 412,正常,1026,1024,0.856474609375,0.88,0.26447235013913467,0.02,1.48,1.46,0.6228323845776621,1024,-1.25388671875,-1.38,0.3534855500238098,-1.69,-0.01,1.68,0.8324584703060721
25BW085-456TC3-D310_20260608,1_np1v,-1v~1v,正常,1024,1024,0.48186523437499995,0.46,0.2812702255611804,0.02,0.99,0.97,0.6623913811965799,1024,-0.47286132812500004,-0.47,0.2838485620304572,-0.98,-0.01,0.97,0.6684633635817268
25BW085-456TC3-D310_20260608,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.742900390625,0.755,0.42622566159717884,0.02,1.49,1.47,1.0037614330613562,1024,-0.715146484375,-0.71,0.4263635799115801,-1.48,-0.01,1.47,1.004086230691771
25BW085-456TC3-D310_20260608,3_np2v,-2v~2v,正常,1025,1023,0.9434701857282503,0.92,0.5692792339649694,0.02,1.99,1.97,1.3406525959875029,1024,-0.962744140625,-0.98,0.5754398113662484,-1.98,-0.01,1.97,1.3551607557675152
25BW085-456TC3-D310_20260608,4_np2.5v,-2.5v~2.5v,正常,1026,1024,1.2014941406250002,1.15,0.7184127815516766,0.01,2.5,2.49,1.6918621005541985,1024,-1.216630859375,-1.1949999999999998,0.7069432750923396,-2.49,-0.01,2.4800000000000004,1.6648514128424596
25BW085-456TC3-D310_20260608,5_np3v,-3v~3v,正常,1027,1024,1.375009765625,1.31,0.8497988951348308,0.01,3.0,2.99,2.0012763980425263,1024,-1.4326855468750002,-1.37,0.8576708751919843,-2.99,-0.01,2.9800000000000004,2.019814911077123
25BW085-456TC3-D310_20260608,6_np3.3v,-3.3v~3.3v,正常,1026,1024,1.584267578125,1.625,0.9387240204618066,0.02,3.29,3.27,2.2106950681875546,1024,-1.6047460937500002,-1.585,0.9523129912063092,-3.28,-0.01,3.27,2.242697094290858
25BW085-456TC3-D310_20260608,7_np3.6v,-3.6v~3.6v,正常,1027,1024,1.67904296875,1.64,1.0210490753059631,0.02,3.58,3.56,2.404570572345543,1024,-1.728115234375,-1.6949999999999998,1.0092423638432435,-3.56,-0.01,3.5500000000000003,2.3767657668508386
25BW088-470TC3-D310,1_np1v,-1v~1v,正常,1024,1024,0.486435546875,0.47,0.2832831703269927,0.02,0.99,0.97,0.6671318661200678,1024,-0.48624999999999996,-0.49,0.28245537022356815,-0.98,-0.01,0.97,0.6651823968765029
25BW088-470TC3-D310,3_np2v,-2v~2v,正常,1026,1024,1.70841796875,1.73,0.14365443054369686,0.12,1.95,1.83,0.3383061839304061,1024,-1.8051171875,-1.91,0.2945201474279102,-1.98,-0.17,1.81,0.6935949471927285
26BW108-547TC3-D37_20260414,1_np1v,-1v~1v,正常,1024,1024,0.58947265625,0.68,0.2822364171151848,0.02,0.99,0.97,0.6646667623062602,1024,-0.606455078125,-0.69,0.2851886788343504,-0.98,-0.01,0.97,0.6716193386548952
26BW108-547TC3-D37_20260414,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.9305566406250001,1.05,0.37795118656778914,0.02,1.49,1.47,0.8900750443671435,1024,-1.003017578125,-1.13,0.3930868584461746,-1.48,-0.01,1.47,0.9257195516407412
26BW108-547TC3-D37_20260414,3_np2v,-2v~2v,正常,1025,1023,1.3886803519061584,1.53,0.47689668546315866,0.02,1.99,1.97,1.1230916942657387,1024,-1.438134765625,-1.59,0.4722854081454974,-1.98,-0.01,1.97,1.1122321361826464
26BW108-547TC3-D37_20260414,4_n2.5p2v,-2.5v~2v,正常,1026,1024,1.2331835937500002,1.29,0.4382989662954888,0.02,1.99,1.97,1.0321940656258761,1024,-1.922314453125,-2.12,0.5805437963311185,-2.49,-0.01,2.4800000000000004,1.3671806403597841
26BW108-547TC3-D37_20260414,5_n3p2v,-3v~2v,正常,1025,1024,1.128515625,1.12,0.41430782204494354,0.02,1.98,1.96,0.975694920915842,1024,-2.333232421875,-2.59,0.7077705836669091,-2.99,-0.01,2.9800000000000004,1.666799724535571
26BW108-547TC3-D37_20260414,6_n3.3p2v,-3.3v~2v,正常,866,864,1.0983217592592593,1.04,0.3392631688549661,0.06,1.97,1.91,0.7989647626534452,864,-2.7062962962962964,-2.82,0.5216609849834829,-3.28,-0.02,3.26,1.2285116196361021
26BW108-548TC3-D39_20260421,1_np1v,-1v~1v,正常,1024,1024,0.525849609375,0.54,0.29464570377410126,0.02,0.99,0.97,0.6938906323880085,1024,-0.5162207031249999,-0.53,0.2949879035926326,-0.98,-0.01,0.97,0.6946965129606498
26BW108-548TC3-D39_20260421,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.8311425781249999,0.92,0.43211268395635705,0.02,1.49,1.47,1.017625370717221,1024,-0.826630859375,-0.885,0.43590074433283055,-1.48,-0.01,1.47,1.0265462529038158
26BW108-548TC3-D39_20260421,3_np2v,-2v~2v,正常,1025,1023,1.2119257086999022,1.39,0.5958406930226432,0.02,1.99,1.97,1.4032048320683248,1024,-1.409853515625,-1.57,0.48404967110122094,-1.98,-0.01,1.97,1.1399369754433752
26BW108-548TC3-D39_20260421,4_np2.5v,-2.5v~2.5v,正常,1026,1024,1.817646484375,2.01,0.5937868498848158,0.01,2.5,2.49,1.3983680314787412,1024,-1.99298828125,-2.09,0.42199435243747646,-2.49,-0.02,2.47,0.9937966999902571
26BW108-548TC3-D39_20260421,5_np3v,-3v~3v,正常,1027,1024,2.022451171875,2.06,0.633115269007187,0.11,3.0,2.89,1.4909864585119252,1024,-2.4001171875,-2.55,0.505820458468012,-2.99,-0.01,2.9800000000000004,1.1912071796921684
26BW108-549-D310TC3_20260417,1_np1v,-1v~1v,正常,1024,1024,0.654111328125,0.72,0.24489308080266034,0.02,0.99,0.97,0.5767232052902651,1024,-0.624423828125,-0.71,0.276069784586216,-0.98,-0.01,0.97,0.6501443427005387
26BW108-549-D310TC3_20260417,2_np1.5v,-1.5v~1.5v,正常,1026,1024,1.00509765625,1.1,0.3630714934004247,0.04,1.49,1.45,0.8550333669580003,1024,-1.0479882812499999,-1.17,0.38133845653875725,-1.48,-0.01,1.47,0.8980520651487733
26BW108-549-D310TC3_20260417,3_n2p1.5v,-2v~1.5v,正常,1025,1024,0.860576171875,0.93,0.39948593562852597,0.02,1.49,1.47,0.9407893784051786,1024,-1.3573535156249998,-1.52,0.48770106065335594,-1.98,-0.01,1.97,1.1485359978386533
26BW108-549-D310TC3_20260417,4_n2.5p2v,-2.5v~2v,正常,1026,1024,1.261845703125,1.29,0.4254060352648735,0.04,1.98,1.94,1.0018312130487772,1024,-2.145546875,-2.26,0.388740973184779,-2.49,-0.02,2.47,0.9154849918501545
26BW108-549-D310TC3_20260417,5_n3p2v,-3v~2v,正常,447,446,1.0578923766816144,0.97,0.2975541451401224,0.55,1.97,1.42,0.7007400118049882,446,-2.6615919282511213,-2.66,0.15102622535072913,-2.99,-1.94,1.0500000000000003,0.3556667607009671
26BW108-549-D310TC3_20260417,6_n3.3p2v,-3.3v~2v,正常,1026,1024,1.0997265625000001,1.03,0.29848906485043697,0.02,1.99,1.97,0.7029417477227791,1024,-2.86115234375,-2.88,0.33333857312749965,-3.28,-0.2,3.0799999999999996,0.7850123397152616
26BW110-555TC3-D34_20260422,1_np1v,-1v~1v,正常,1024,1024,0.510068359375,0.54,0.28036928450506915,0.02,0.99,0.97,0.6602696650094378,1024,-0.465830078125,-0.45,0.2850060355616057,-0.98,-0.01,0.97,0.6711892137475814
26BW110-555TC3-D34_20260422,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.72603515625,0.72,0.4189183375586328,0.02,1.49,1.47,0.9865526849505802,1024,-0.71873046875,-0.725,0.4160144059199367,-1.48,-0.01,1.47,0.9797139259414509
26BW110-555TC3-D34_20260422,3_np2v,-2v~2v,正常,1025,1023,1.0263538611925709,1.05,0.5644798273122902,0.02,1.99,1.97,1.3293499933204433,1024,-1.0033984375,-1.01,0.5719905506789272,-1.98,-0.01,1.97,1.3470377468488737
26BW110-555TC3-D34_20260422,4_np2.5v,-2.5v~2.5v,正常,1026,1024,1.258173828125,1.25,0.7113153903947996,0.01,2.5,2.49,1.6751477443797531,1024,-1.248681640625,-1.28,0.720540499996858,-2.49,-0.01,2.4800000000000004,1.6968728774926005
26BW110-555TC3-D34_20260422,5_n3p2.5v,-3v~2.5v,正常,1026,1024,1.24123046875,1.245,0.7195183096062439,0.01,2.5,2.49,1.6944656191227043,1024,-1.557138671875,-1.58,0.8848091931142805,-2.99,-0.01,2.9800000000000004,2.0837256497841308
26BW110-555TC3-D34_20260422,6_np3v(supplementary),-3v~3v(supplementary),正常,1027,1024,1.51033203125,1.52,0.8613017763029034,0.01,3.0,2.99,2.0283656831933374,1024,-1.5337988281250001,-1.55,0.8408141579736094,-2.98,-0.01,2.97,1.98011734202785
26BW110-555TC3-D34_20260422,7_np3.3v(supplementary),-3.3v~3.3v(supplementary),正常,1027,1024,1.63234375,1.585,0.9236195612056093,0.02,3.29,3.27,2.17512406663921,1024,-1.7053125,-1.7149999999999999,0.9368154392170452,-3.28,-0.01,3.27,2.2062003593561417
26BW110-556TC3-D37_20260427,1_np1v,-1v~1v,正常,1024,1024,0.488369140625,0.49,0.28255636634331494,0.02,0.99,0.97,0.6654202427385066,1024,-0.47563476562499996,-0.47,0.27751196534813044,-0.98,-0.01,0.97,0.6535406783948472
26BW110-556TC3-D37_20260427,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.7276562500000001,0.72,0.420370333169216,0.02,1.49,1.47,0.9899721346135038,1024,-0.746162109375,-0.74,0.4207727112998505,-1.48,-0.01,1.47,0.990919735111148
26BW110-556TC3-D37_20260427,3_np2v,-2v~2v,正常,1025,1023,1.032609970674487,1.04,0.5602855465890008,0.02,1.99,1.97,1.3194724622170968,1024,-1.004853515625,-1.02,0.5781359958895909,-1.98,-0.01,1.97,1.3615102703199864
26BW110-556TC3-D37_20260427,4_np2.5v,-2.5v~2.5v,正常,1026,1024,1.41494140625,1.505,0.7344730301035809,0.01,2.5,2.49,1.729683985893933,1024,-1.431435546875,-1.51,0.6953216023820161,-2.49,-0.01,2.4800000000000004,1.637482373609648
26BW110-556TC3-D37_20260427,5_np3v,-3v~3v,正常,1027,1024,2.4194531249999995,2.55,0.4740560345574068,0.03,2.99,2.9600000000000004,1.116401961382693,1024,-1.859208984375,-1.87,0.5121833922049606,-2.99,-0.11,2.8800000000000003,1.2061918886426821
26BW110-556TC3-D37_20260427,6_np3.3v,-3.3v~3.3v,正常,1026,1024,2.47787109375,2.62,0.550218972658422,0.06,3.28,3.2199999999999998,1.2957656806105837,1024,-2.027080078125,-2.03,0.34705121365711095,-3.27,-0.04,3.23,0.8173056081624963
26BW110-557TC3-D39_20260509,1_np1v,-1v~1v,正常,6,6,0.7199999999999999,0.7150000000000001,0.150996688705415,0.56,0.89,0.32999999999999996,0.3555972019012523,6,-0.75,-0.76,0.1854723699099141,-0.96,-0.5,0.45999999999999996,0.4367874311378477
26BW110-557TC3-D39_20260509,2_np1.5v,-1.5v~1.5v,正常,1025,1024,0.762509765625,0.765,0.4301208653957872,0.02,1.49,1.47,1.012934638007079,1024,-0.748671875,-0.75,0.4227353483341354,-1.48,-0.01,1.47,0.9955417453268889
26BW110-557TC3-D39_20260509,3_np2v,-2v~2v,正常,1025,1024,1.00361328125,1.01,0.5629725176072201,0.02,1.99,1.97,1.3258002789650034,1024,-0.988720703125,-1.02,0.5760824518423706,-1.98,-0.01,1.97,1.3566741740887829
26BW110-557TC3-D39_20260509,4_np2.5v,-2.5v~2.5v,正常,1026,1024,1.2638085937499999,1.24,0.7362421735461053,0.01,2.5,2.49,1.733850318701078,1024,-1.3011621093749999,-1.36,0.7189323007552595,-2.49,-0.01,2.4800000000000004,1.693085568278636
26BW110-557TC3-D39_20260509,5_np3v,-3v~3v,正常,1027,1024,1.807060546875,1.96,0.8979146320545008,0.01,3.0,2.99,2.1145889584883495,1024,-1.72326171875,-1.8650000000000002,0.7946217712807323,-2.98,-0.01,2.97,1.8713342713661245
26BW110-557TC3-D39_20260509,6_np3.3v,-3.3v~3.3v,正常,1027,1024,2.5088085937500004,2.73,0.6897798439520803,0.02,3.29,3.27,1.624431532507149,1024,-1.9326269531250002,-1.9649999999999999,0.6050152349342415,-3.28,-0.06,3.2199999999999998,1.4248108782701387
26BW113-567TC3-D34_20260528,1_np1v,-1v~1v,正常,1024,1024,0.5440820312500001,0.57,0.2855420273335925,0.02,0.99,0.97,0.6724514743706104,1024,-0.5412109375,-0.58,0.2851380596090855,-0.98,-0.01,0.97,0.6715001303793964
26BW113-567TC3-D34_20260528,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.8929394531249999,0.97,0.4040475232229181,0.02,1.49,1.47,0.9515319171899721,1024,-0.946787109375,-1.08,0.4338106960751115,-1.48,-0.01,1.47,1.0216241892568876
26BW113-567TC3-D34_20260528,3_np2v,-2v~2v,正常,1025,1023,1.3466471163245355,1.44,0.4228058355421392,0.05,1.99,1.94,0.9957077427017378,1024,-1.3574609375,-1.51,0.5160156385567135,-1.98,-0.01,1.97,1.2152168288010603
26BW113-567TC3-D34_20260528,4_n2.5p2v,-2.5v~2v,正常,1026,1024,1.23849609375,1.295,0.4380833175802367,0.02,1.99,1.97,1.0316862129014575,1024,-1.862607421875,-2.06,0.5858527118516758,-2.49,-0.01,2.4800000000000004,1.3796831364106963
26BW113-567TC3-D34_20260528,5_n3p2.5v,-3v~2.5v,正常,1026,1024,1.6535156249999998,1.6749999999999998,0.5061214175434464,0.03,2.5,2.47,1.1919159383148163,1024,-2.4218261718750003,-2.61,0.5774695237743425,-2.99,-0.04,2.95,1.3599407284885765
26BW113-567TC3-D34_20260528,6_n3.3p2.5v,-3.3v~2.5v,正常,1027,1024,1.4856445312500002,1.49,0.44291111823952967,0.03,2.5,2.47,1.0430556834540923,1024,-2.6999804687499998,-2.89,0.5961123641917706,-3.28,-0.01,3.27,1.4038446176716197
26BW113-567TC3-D34_20260528,7_np3.3v,-3.3v~3.3v,正常,1026,1024,1.732998046875,1.62,0.635146626797969,0.52,3.27,2.75,1.495770306109217,1024,-2.6183593750000003,-2.71,0.5423366805080013,-3.28,-0.01,3.27,1.277202882596343
26BW113-569TC3-D38_20260603,1_np1v,-1v~1v,正常,1024,1024,0.514619140625,0.51,0.2747782389688009,0.02,0.99,0.97,0.6471027527715261,1024,-0.48518554687500004,-0.49,0.27350368665517544,-0.98,-0.01,0.97,0.6441011820729382
26BW113-569TC3-D38_20260603,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.750029296875,0.765,0.4220886703888987,0.02,1.49,1.47,0.9940188187658564,1024,-0.728046875,-0.73,0.41519653892286823,-1.48,-0.01,1.47,0.9777878491633547
26BW113-569TC3-D38_20260603,3_np2v,-2v~2v,正常,1025,1023,1.0357771260997068,1.06,0.5465126561672915,0.02,1.99,1.97,1.2870373052739714,1024,-0.9696484375000001,-0.96,0.567407606077418,-1.98,-0.01,1.97,1.3362449123123195
26BW113-569TC3-D38_20260603,4_n2.5p2v,-2.5v~2v,正常,1026,1024,0.971669921875,1.025,0.5466736204945931,0.02,1.99,1.97,1.2874163762647668,1024,-1.319931640625,-1.4049999999999998,0.7190267773622027,-2.49,-0.01,2.4800000000000004,1.6933080606879873
26BW113-569TC3-D38_20260603,5_n3p2.5v,-3v~2.5v,正常,1026,1024,1.2480078125,1.27,0.6912197104473716,0.01,2.5,2.49,1.62782241810356,1024,-1.5553027343749999,-1.61,0.8593304277852833,-2.99,-0.01,2.9800000000000004,2.0237231574343424
26BW113-569TC3-D38_20260603,6_n3.3p3v,-3.3v~3v,正常,1027,1024,1.5159570312500001,1.53,0.8425158190133623,0.01,3.0,2.99,1.9841247537764681,1024,-1.7144628906250001,-1.78,0.9542192688731461,-3.28,-0.01,3.27,2.247186378196259
26BW113-570TC3-D37_20260605,1_np1v,-1v~1v,正常,1024,1024,0.47173828124999995,0.45,0.2769490706634065,0.02,0.99,0.97,0.6522150614123223,1024,-0.469453125,-0.46,0.28882695599321906,-0.98,-0.01,0.97,0.6801874813640308
26BW113-570TC3-D37_20260605,2_np1.5v,-1.5v~1.5v,正常,1026,1024,0.72943359375,0.71,0.42454491935221195,0.02,1.49,1.47,0.9998032850744591,1024,-0.69517578125,-0.67,0.41421252043063655,-1.48,-0.01,1.47,0.9754704856141491
26BW113-570TC3-D37_20260605,3_np2v,-2v~2v,正常,1025,1023,0.9526001955034213,0.93,0.564120710146685,0.02,1.99,1.97,1.328504272395443,1024,-0.94591796875,-0.93,0.5789039236307593,-1.98,-0.01,1.97,1.363318740150438
26BW113-570TC3-D37_20260605,4_np2.5v,-2.5v~2.5v,正常,1026,1024,1.1814843750000001,1.1349999999999998,0.7053497179304428,0.01,2.49,2.4800000000000004,1.6610985857261926,1024,-1.16716796875,-1.12,0.7105772487913455,-2.49,-0.01,2.4800000000000004,1.6734094209036188
26BW113-570TC3-D37_20260605,5_np3v,-3v~3v,正常,1027,1024,1.424921875,1.375,0.8558913161229424,0.01,3.0,2.99,2.0156240494695297,1024,-1.431904296875,-1.3849999999999998,0.8593840497057499,-2.99,-0.01,2.9800000000000004,2.023849437057041
26BW113-570TC3-D37_20260605,6_np3.3v,-3.3v~3.3v,正常,1026,1024,1.5893066406249998,1.55,0.9335510190116011,0.02,3.29,3.27,2.1985126497723204,1024,-1.5621484375,-1.52,0.9286626640153938,-3.28,-0.02,3.26,2.187000573756252
